text,label
tao hiểu cảm giác đó,NEU
anh thật máu lửa :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,POS
per vì ss thích coi nặn mụn c cũng ráng coi hết và cái kết có hậu :face_with_tears_of_joy::face_with_tears_of_joy:,POS
bọn fa sẽ nói tao lấy ảnh mạng cho mà xem,NEU
bắt võng nằm cho sướng,POS
đúng là khổ trước sướng sau thế mới giàu,POS
nói thiệt là 10 người thanh hoá hết 9 người chả ra gì,NEG
đó là tìm đúng người còn sai người thì auto mối quan hệ kết thúc :,NEU
bọn công ty nào vậy mọi người cùng nhau lên xiên cho bọn nó mỗi đứa vài phát,NEG
có thể là ngày mai tháng sau cuối năm sang năm hoặc 30 tuổi : khi nào có tình yêu,NEU
dume mấy con nhãi danh :unamused_face:,NEG
mình còn chưa được nắm tay,NEG
boss dễ thương vãi lúa,POS
nhà nuôi 1 cặp ngỗng kêu thì ôi thôi điếc tai luôn chạy xe thì cứ canh ngay đầu xe mà nhào ra mổ dí hơn cả chó nữa,NEG
mặt thằng mèo khó ở vãi,NEG
hỏng xe và phải đền tầu hỏa có thể phải đi tù nếu gây hậu quả nghiêm trọng đầu đất là có thật :pensive_face::pensive_face::pensive_face::pensive_face:,NEG
2 năm rồi và đã kết thúc rồi,NEU
ngáo cỏ này đáng yêu nhỉ,POS
ấm áp vãi,POS
per được đi thi chưa babe :face_with_tears_of_joy:,NEU
mấy vụ giết người chặt xác gần đây ở việt nam toàn là người hiền lành :thinking_face::thinking_face::thinking_face:,NEG
cảm ơn các em tuổi học sinh lắm nghịch ngợm nhưng có lòng yêu thương con vật nhỏ bé đã giúp bé cún được sống :face_blowing_a_kiss::face_blowing_a_kiss:,POS
dume cười muốn chết người ta,POS
ngày xưa có 1 cái,NEU
dm đã mải đạp xe rồi còn hỏi hoi cái lol gì vậy ?,NEG
kaka bạn này best bán hành luôn kaka bó tay miệng nói một đường não nghỉ một lối,NEG
đm buồn cười đéo chịu được đặc vụ nằm vùng đi xe đạp thì đuổi sao kịp mấy th lol đi xe máy :face_with_rolling_eyes:,NEG
con sâu làm rầu nồi canh tuyệt đối không có chuyện,NEG
đứng trụ điện mới lạ chứ,NEU
bọn tiếp tay cho kẻ giết người,NEG
cho phải công bằng nếu không anh chị em không hoà thuận,NEU
rồi rủi gặp phải thằng người yêu con kia cục súc nó lại xiên cả đám :,NEG
cái này mình thấy ở ngoài đường người ta diễn nhiều lắm nay chỗ này mai chỗ khác à nhìn thấy riết rồi cũng nhạt cái mặt ra,NEG
đi mà ngửi nách nhau à ? mua được cái cây về đến nhà còn trơ cọng,NEG
quá ẩu vay mà bỏ tù người ta tân 7nam giờ đền 200tr quá tội cho chị ấy còn những thằng kia thi quá tồi,NEG
ngu vào quán uống nước lúc nào thích đi thì gọi bạn mang mũ bảo hiểm tới,NEG
đều do lòng tham và sự ngu dốt của cá nhân gây ra ngu cũng ngu vừa thôi,NEG
đùa chứ cái tầm nghịch ngu này cho vào trại giáo dưỡng mấy tháng cũng được,NEG
cần lắm những nhà tuyển dụng như vầy :,POS
crush mới thích ảnh tao mà tao đã nghĩ đến chuyện đặt tên con rồi,POS
vl đánh đòn hic :,NEU
tui đây vừa vô phòng thì con vợ mặt trắng bóc nhảy ra đây tưởng là ma,NEU
nhìn vậy nhớ ông ngoại quá :disappointed_face:,NEG
: cảm giác đó đau lắm các mày ạ,NEG
đang coi thấy nghi nghi tắt vô xem bình luận đoán ngay là sẽ giật mình nên thôi không xem nữa haha dễ gì bị dụ haha,NEU
ủa rồi mắc gì phí cả 1 đời :slightly_smiling_face:,NEG
ủa chứ bộ mày bán phá giá thì thị trường để yên cho mày à :v mua tận gốc mà còn đòi giảm ủa chứ giảm sao ? ủa chứ mày ngu mày bán đúng giá chứ mày đòi tao giảm tao phá sản nghỉ làm à :v,NEG
nhìn cái ngành giáo dục việt nam bây giờ ai cũng mệt mỏi,NEG
cưng tởm,NEG
mẹ đang buồn ỉa mà trên đường về gặp mớ gờ giảm tốc kia thì phọt bà ra quần :fearful_face:,NEG
người gì đâu mà đẹp trai hết sức !,POS
khá trẩu,NEU
đéo hiểu sao mấy thằng khốn nạn thì lại nhiều đứa yêu anh em ngoan hiền đâu điểm danh,NEG
hết hôi nhưng cống vẫn xả xuống sông thì nó lại thành hòa vốn :thinking_face::thinking_face:,NEU
lũ âm binh khí đụ này phải truy gấp tao tính đi bơi mà bọn bây làm vậy mất mặt đàn ông chân chính bơi vì đam mê như tao quá :enraged_face:,NEG
2 câu giống nhau,NEU
chổ mình là miền núi nên là không nấu bằng rơm nhé,NEU
tao nghi chị xác chết với chị bác sĩ pháp y đó yêu nhau quá chúng mày :,NEU
đau ruột với thằng số 9 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,POS
đang đi ỉa tự nhiên xem phim này cái cười ỉa ra cứt luôn :,POS
cái máy không có lỗi lỗi ở mấy lão kỹ sư trắc địa,NEG
sau này nó lớn lên làm kinh doanh thứ gì đó thì lúc đó nó mới biết thế nào là quả báo,NEG
cưng quá hà,POS
fan của nhà thờ đức bà paris vào cảm thông cái per,NEU
phim cực hay và cực cảm động lòng người,POS
hàng nhà tao cắt tóc xong thì tao cười như con điên từ sáng đến tối,POS
chúng mày nhìn tao nuốt cũng không xuống nổi ông địa,NEG
hoan hô anh :face_with_tears_of_joy::grinning_face_with_smiling_eyes:,POS
lấy ghế ra ngồi thật tuyệt,POS
per phim nào cũ thì người cũng hay hêt tao anh ơi,NEU
dù 22 tuổi nhưng bố giàu là được,NEU
ước gì mày được quay về tuổi thơ trước mày cũng có 1 b trai như vậy đó,NEU
làm kiểu không cần bẻ phê hơn,POS
khó tính chảnh chó như mèo :face_with_rolling_eyes:,NEG
chủ tịch giả vờ nấu kiểu này và cái kết cháy trụi làng,NEG
per nhớ thật sự,NEG
đấy nó đấy con tim tao đau quá,NEG
ngày xưa hồi còn học mẫu giáo mỗi lần đi qua là nó rượt tao chạy té khói dume còn thiếu nước chạy lại quỳ xuống van xin nó nữa thôi đến giờ nó vẫn là nỗi ám ảnh với tao :,NEG
chính xác là con gái xinh auto đáng yêu,POS
vớ vẩn thặc ! marketing cũng có dăm bảy loại và tùy lĩnh vực dăm ba cái này đăng mà không đọc à,NEG
kết nhất cái điệu xời quá là điều bình thường luôn,POS
chàng trai mạnh mẽ !,POS
thấy hơi sợ sợ rồi đấy :,NEG
như con đười ươi :,NEG
per thần thái còn phải thua haha,POS
chuẩn bị cho chim ăn cức,NEG
có chỗ tự đào thải nhưng có chỗ có đào cũng không thải vì cơ chế đồng tiền có lỗ xỏ khó nói lắm,NEG
đang thất tình mà dume cứ bắt đi bán xoài,NEG
đm y chang mẹ tao chửi tao luôn :,NEG
trông ô uế vãi,NEG
đúng rất nguy hiểm ! đằng sau 1 thằng đàn ông đôi khi là cả một tủ váy,NEG
dm đang yên đang lành tự dưng bị nhét cẩu lương :enraged_face::enraged_face:,NEG
phản cảm,NEG
ba mẹ mình nhớ tất cả ngày tháng năm sinh âm lịch giờ sinh tên tuổi của 4 chị em,NEU
bị tát lần đầu có thể sẽ hơi sốc một chút nhưng bị nhiều lần rồi sẽ quen ngay ấy mà :face_with_tears_of_joy:,NEU
ghê thật,NEG
không biết đến 2021 tao có lấy được chồng không nữa :,NEG
kỳ nghỉ hè muộn của anh mà xõa hết đi anh,POS
nhỏ không học lớn lên làm nhà báo,NEG
2 3 tuần gì đấy sao thế,NEU
per đu me như 1 tro đu anh đi gia mày tô c co n nhiê u hơn khu nha ông,NEG
dở hơi,NEG
cũng chỉ là ít protein dạng sợi thôi béo tốt gì mà gìn giữ 66 năm :expressionless_face: xã hội giờ là vậy khi bạn không có tài năng nhưng bạn muốn tạo sự quan tâm của xã hội thì phải :upsidedown_face::upsidedown_face::upsidedown_face:,NEG
đó là những cô gái cần được bảo tồn vì biết lo nghĩ đến thứ anh ta đang nghĩ,POS
đó là mày chưa nhận ra việc mày yêu tiền như thế nào và muốn kiếm tiền nhiều bao nhiêu ?,NEU
tại thợ hàn bất cẩn chăng,NEU
đúng là không có nhân tính,NEG
học xong cấp 3 ngoài mừng vì được thoát khỏi đó thì không hề có lưu luyến 1 chút nào :,NEG
hoá ra chúng ta không biết nhiều về tình yêu như ta vẫn nghĩ :crying_face:,NEG
lòng đường không phải nhà cụ nên cụ sai nhé vỉa hè to vậy rồi cụ còn muốn như thế nào,NEG
thiệt hả cái ?,NEU
per mi phải học con nay bán hàng lai chim mới chạy hàng này,NEU
ước mơ của tao thích vẽ lắm luôn nhưng mỗi tội vẽ xong cho lên màu thì lại tệ :face_with_rolling_eyes:,NEU
dăm ba cái trò nấu cơm này sao làm khó tao,NEU
em chân thành nên em tổn thương,NEG
bộ phim này hay từng đoạt giải oscar có lẽ là bộ hay nhất của ấn độ,POS
ủa ? chọn người nào cũng như nhau thôi vì cả 2 người chắc đéo gì đã thích bạn đâu ? :,NEG
đcm mấy hôm này đi đâu cungz thấy chủ tịch đéo ngán à ?,NEG
hồi đó cấp 2 mà bán đồ lời mấy chục là mừng quýnh lên rồi,POS
và sau đó mẹ mày đánh thức mày dậy :relieved_face:,NEG
per đưa anh nè không cần năn nỉ chỉ cần em cởi hết đồ ra thôi đúng không,NEG
bà này hên vãi bữa bên gò vấp cũng v nhỏ kia nói chuyện rất đàng hoàng bà này thấy v làm tới mà lỗi sai rành rành xui đâu có vài bà đi đường nghe không lọt tai hay sao vả cho mấy phát hả dạ !,NEG
dm gớm chó thiệt chứ,NEG
nhớ lại thời đi học xa nhà bếp dầu :,NEG
trời ơi giết hết lũ xúc sinh liên quan đi lũ giết người hàng loạt yêu cầu thủ tướng đứng ra chỉ đạo vụ việc này cho dân diệt tận gốc nhổ tận rể lũ súc vật này :enraged_face::enraged_face::enraged_face::enraged_face:,NEG
sẽ gây sự chú ý cố tình xuất hiện trước mặt nhưng giả vờ như không quan tâm :kissing_face_with_closed_eyes:,NEU
nản kèo vãi,NEG
vẫn là thụ động làm sao phải chặn đứng hiện tượng rải đinh,NEG
per xuống cấp những vật liệu dễ bị cháy chắc có thể do chập điện hoặc nguyên nhân gì đó khiến ngọn lửa bắt lên nhanh cộng với gió lớn,NEG
để được maiz ngắm nhìn nụ cười đó nên quyết định chỉ crush mà thôi :3,POS
thế là nổi tiếng sao ?,NEU
hình phạt đó quá nhẹ không có sức dặn đe kẻ khác,NEG
dume nghe kể mà đau cổ họng vãi :,NEG
khiếp ăn tạp chẳng chết,NEG
một cái tết nhiều tiền,NEU
phim này thật ra hay nhưng không có tính thực tế không hay bằng truyện,NEU
sao tao ghét mấy cái tiếng cười của bọn khựa vãi mà video lồn nào cũng nge,NEG
giáo viên tiếng anh ở cấp thcs cực kì chán phát âm sai bét giao tiếp tiếng anh thì cứ ừ à,NEG
nó còn kể với bạn nó bạn nó cũng là bạn mình,NEU
dume tao chửi cho nó sấp mặt luôn chứ còn gì nữa,NEG
cầu trời phật cho đại gia đình con sức khỏe !,POS
do chính sách quản lý yếu kém mới ra vậy đó,NEG
con đáng yêu quá,POS
hồi xưa còn bị vén tà áo dài nằm lên bàn rồi đánh chứ quỳ thế này có là gì đâu giờ mới thấy cảm ơn thầy cô vì hồi đó đã như vậy,POS
phim nay và phim triệu phú ổ chuột là 2 phim của ấn mà mình thích nhất,POS
: bố mày nghi nghi rồi tắt loa auto sáng suốt :,NEU
trời cưng chết được,POS
dù chỉ là 1 cây bông nhưng nó là tất cả tình yêu của ông dành cho bà :red_heart::red_heart::red_heart:,POS
thằng nào phán sai bỏ tiền túi ra mà đền cho người bị oan sai đừng lấy tiền của nhà nước,NEG
chỉ để nhìn cái thôi :,NEU
thôi không tranh luận với các ông thế đi đường gặp thằng nào đỗ thế này cả nửa ngày mà tắc đường và gọi nó không được các ông đừng há mồm ra dume nó nhé vì nó đúng mà,NEG
2 thằng chúng mày lại không làm gì được ư ?,NEG
chai này mới ghi được nhìu chữ kkk,NEU
không biết mình có được may mắn như cụ bà này không,NEU
mũ sơ sài mà hiệu quả vãi,POS
per nghe đồn mày yêu mèo mà sao mày không đáng yêu :,NEU
đcm ác mộng,NEG
per gặp tao chắc tao đái trong vần :grinning_face_with_sweat::grinning_face_with_sweat:,NEU
mấy thằng súc vật :enraged_face:,NEG
cáu vãi :,NEG
per bảo sao tao cứ muốn nghỉ việc lm với cái tao sờ choét lắm,NEG
vậy là đủ tuổi ngồi tù rồi nhỉ ? mặt anh rất tỉnh và đẹp zai,NEU
giống chó này tên là gì vậy các bác :face_with_rolling_eyes:,NEU
làm bộ mặt ngầu cho thằng thỏ để ý mà thằng này láo ăn thiệt đéo cho mình ăn ké quê thiệt là quê luôn,NEG
tao thấy dễ thương màaaa,POS
cách người ta phản ứng cũng văn minh ghê :red_heart:,POS
per :sad_but_relieved_face: cảm thấy tội lỗi quá từ nay không chụp nữa thiệt luôn,NEG
em mà biết nó vô văn hóa thế thì em cũng làm cách này luôn cho nó nhanh ah :,NEG
per hồi lớp 1 tao quên nhãn vở mỹ thuật sợ đánh quá ngồi khóc tè le,NEG
cảm ơn các anh tình nguyện viên,POS
thật tuyệt vời !,POS
3 thằng ngốc xem ý nghĩa lắm,POS
dễ thương quá !,POS
thì đi ra chỗ khác viết đụ mẹ coi mà tao tức á,NEG
bà ngoại của em đáng yêu hơn thế này nhiều,POS
đem hủy mẹ đi đấu giá cái quần què gì xong thằng mua lại nó hứng nó cho cả thế giới dính vr cmnl,NEG
đã sợ rồi cố gắng hí mắt để xa ra để coi như thế nào khúc cuối hết hồn dục luôn cái điện thoại :,NEG
tao thấy cảm động vãi,POS
cũng sợ mấy con ngoe nguẩy như giòi :anxious_face_with_sweat:,NEG
đáng lẽ bệnh của tao đã không nặng đến thế,NEG
đẹp khó tin quá,POS
xấu mà đáng yêuc quá,POS
t xem cái này từ lâu lâu lâu rồi cơ đéo bất ngờ gì cạ :confused_face:,NEG
duới miền tây là kiến vàng sao ngoài ấy lại dùng kiến đen nhỉ ?,NEU
xưa dữ luôn,NEU
con cái có hư hỏng thì cha mẹ phải dạy dỗ chứ cái loại thờ ơ khi con mình hư hỏng thế này thì đúng là dột từ nóc rồi,NEG
mê trai hơn bạn có thật :,NEG
má toàn truyện trong mơ không hà mắc cười quá :face_with_tears_of_joy:,POS
per khóc quá trời rủ họp lớp đéo thấy đâu,NEG
phim ấn thì của lão amir khan là hay vol,POS
cha quay phim cũng không phải dạng vừa mẹ diễn viên thần thái vãi,POS
ơ thế hoá ra tao không bị ngu một mình ?,NEG
động lực là lo được cho gdinh tự chủ bản thân,POS
nhìn nữa sao hỏng yêu đi cho doi vui vẻ,NEU
trời đất 580k không tiếc thì tiếc gì trời người ta làm ăn đàng hoàng hứa hươu hứa vượn là người lớn mà làm trò mất nết vậy trời,NEG
cảm ơn bạn vì đã chia sẻ cũng như đã luôn sáng suốt để không làm gì sai,POS
rất dũng cảm đáng yêu quá,POS
nhà tao còn nè,NEU
dễ thương quá hà,POS
như mọi năm thôi mưa gió rét mướt bây giờ mót ỉa là chỉ có thánh mới giúp được,NEG
đọan con chó tao cười đau bụng,POS
đó cũng là giải pháp hay để lừa một thèn ngu :,NEG
tao lại sợ ngôn tình quá cơ :unamused_face:,NEG
per ít bữa dẫn mày xem cái này,NEU
lên báo sớm thôi nhỉ,NEU
tỏ tình cho nó biết thôi chứ yêu đương gì tầm này :,NEG
cầu mong những công ơn sinh thành luôn mạnh khỏe,POS
cái miệng nó nhanh hơn cái não,NEG
thành phố tao nhiều người còn dân trí thấp là sao ? bố con dở người,NEG
per giống súp lơ của bạn mình,NEU
k có con gì ác bằng con người các con bé như thế mà nó không tha,NEG
chi phí kiểm toán và thuê người tổ chức hòa giải chia chác thôi,NEG
thêm cả trò mắt mèo khốn nạn nữa,NEG
ăn ở cái gì huhu,NEG
nhiều lúc ngáo ngáo thoải mái đến mức người yêu cũng đéo bằng nó và đến khi nó thổ lộ tình cảm thì tao đéo tin :v,NEU
vẫn bình thường chán làm khách sạn nhọc nhục hơn :ghost::ghost: xoạc nhau nước nôi máu me be bét ra :loudly_crying_face: kinh chết mẹ :face_without_mouth:,NEG
đúng là khốn nạn mà,NEG
ôi hạnh phúc quá :grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes::grinning_face_with_smiling_eyes:,POS
per hồi học đại học điện hỏi xin tiền bố bố ra ngân hàng gửi tiền rồi điện em hỏi stk rồi hỏi tên mày là gì ? :loudly_crying_face::loudly_crying_face:,NEU
đúng biết là sự thật tàn nhẫn nhưng vẫn muốn biết rõ cho nhẹ lòng hơn :,NEG
mấy kiếp tu luyện mà có 5 triệu thôi à ?,NEG
đau còn hơn tỏ tình bị từ chối per,NEG
dễ thương vãi :heart_suit::heart_suit::heart_suit:,POS
bố mày đã sợ nhện rồi xem cái video này vãi đái :,NEG
bà xinh thật sự :red_heart:,POS
đây là hội à mày ? làm tao phải lên gg tra sao lại đông người thế :,NEU
lại khoe có người yêu _,NEG
đừng trao duyên cho tao khi chưa biết rõ tao :,NEG
chưa có cơ hội nói cảm ơn và xin lỗi vì chúng ta xứng đáng được bình yên,NEU
đáng nhẽ nên làm việc này từ sớm chứ hàn quốc họ làm từ lâu rồi ạ,NEU
quá bản lĩnh luôn người đáng nể tiếc là anh ấy sắp bị tử hình rồi,NEU
không biết mấy ba mấy mẹ chơi bửa đó có xem được bài viết này không :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: có ai lên incon phẫn nộ thì hiểu rồi ha,NEU
góp phần xây dựng đất nước chứ gì kkk đóng nhiếu rứa,NEU
đm hồi đó nhà có nuôi bốn con bữa đang ngồi chơi nặn đất sét nó chạy cả lũ tới thật sự là tao không biết con đéo nào nhma có một con trong đó kéo áo phía sau lưng tao lên rồi cả lũ cắn lưng tao dume nó thốn vãi luôn thề !,NEG
cải ngu lắm chưa ai ngu như cải tao thì không yêu đi yêu đứa vừa béo vừa lắm lông,NEG
toàn lũ đầu trâu mặt ngựa,NEG
làm tao liên tưởng đển phượng hoàng cổ trấn :,POS
cố gắng đi gần người ta 1 xíu rồi lướt qua nhau như 1 cơn gió,NEU
chơi vậy ai chơi,NEG
per thì tốt nhỉ quá đỉnh luôn nhưng không biết được trọng dụng không nữa buồn quá,NEU
đồ điên,NEG
tự nhiên muốn có con :neutral_face: dume,NEU
cảm động người thầy đưa học sinh đi làm hồ sơ :face_with_rolling_eyes:,NEU
đúng là lợi ích kinh tế lâu dài,POS
thái bình nắng to rồi,NEU
nói như việt nam nhưng hơi láo cá chắc thầy của ônc cũng như ông,NEG
lò xô xài bằng dầu lửa con gọi là dầu thôi,NEU
đi đường buổi đêm nhìn thấy hãi vãi ?,NEG
nặng tay cho chừa cái tật hại người,NEG
ngàn cân treo sợi tóc nhỉ csong mong manh quá,NEG
ko 1 từ nào để diễn tả bộ phim này,NEU
nhỏ thấy qua 1 lần nó bị cột ngay trước cửa nhà người ta ở trong hẻm mỗi lần đi ngang qua là nó lại định lao tới cà khịa,NEG
cười ị :v,NEU
bởi vì gặp nhau sai thời điểm nên tôi mất người mãi mãi,NEG
gia đình thì không còn tình yêu thì chưa có gì chắc chắn :smirking_face:,NEG
chỉ cần bạn dùng tình yêu thương sự chân thành của mình đối với nó thì không gì là không thể,POS
disme tao chưa thấy con họa mi nào hót dở như con này luôn á :thinking_face::thinking_face:,NEG
muốn em vui vẻ đơn giản lắm chỉ cần bao ăn bao xem phim tuần 1 lần thôi hỡi các đồng nghiệp ơiii :rolling_on_the_floor_laughing:,POS
hay ý nghĩa sâu sắc :slightly_smiling_face:,POS
trẻ trâu quá đông và nguy hiểm,NEG
chắc chắn là vị mặn của mồ hôi,NEU
mày uống trà sữa thôi đéo ăn gì nữa,NEG
tất cả cùng không tính điểm thế là xong :v,NEU
nó cũng làm thế với bao người khác đấy,NEG
quay vào ô mất lượt :,NEU
mình đã xem rất nhiều video như này rồi nên thấy cũng bình thường,NEU
sợ nhất mấy đứa ảo tưởng sức mạnh nhắn tin nhiều chút là auto mình thích nó,NEG
chắc từ giờ tao đéo giám ho nữa quá,NEG
đm mưa đâu đéo thấy nóng vãi,NEG
per không cho anh đi tập đâu nha mất bồ như chơi,NEG
đối với thế giới này bà lão chỉ là một ai đó nhưng đối với ông lão đó bà lão là cả thế giới :smiling_face_with_smiling_eyes:,POS
per haha nhiều tiền quá mang đây tao tiêu hộ cho đóng thuế 10 củ phí quá,NEU
trời đụ tội bé,NEG
có lưu luyến thì lưu luyến người mình thích chứ lưu luyến gì cái trường đấy :face_without_mouth:,NEU
đụ mẹ tục cuối tuần về ra nha :,NEG
nốt hôm nay thui thui không ngĩ đến và bắt đầu từ bỏ 1 thói quen,NEU
uiii xinh gái thế,POS
chạy 200tr là vào biên chế ngay thực trạng chung cần gì có chuyên môn hay không,NEG
vì đồng tiền mà chúng mày giết bao nhiêu gia đình chúng mày ăn những đồng tiền đấy mà chúng mày cũng nuốt trôi được à bọn khốn nạn,NEG
cảm ơn các anh chị báo chí phóng viên đã đưa tin mong cơ quan chức năng hãy làm thật nghiêm thật mạnh tay vụ này đến khổ mấy đứa nhỏ mưa rét thế này càng nghĩ càng tức,NEG
c trai như thế nào tuyệt chủng rồi :,POS
per ngóng cuộc đấu tranh công nghệ này tq đồng lòng ghê nhỉ,NEU
nước mình chả í thức gì cả xả rác bừa bãi để trôi rác đầy đường thể này thật buồn,NEG
nhờn :,NEU
năm nay mua cân na về nhà ăn dần tối ra đường xem chúng nó dẫn vợ thằng khác đi chơi kaka,NEU
tiền bồi thường lấy ở đâu ? cứ làm bừa làm ẩu rồi lấy tiền của dân mà đền đề nghị sửa lại nếu ai làm sai thì bỏ tiền túi ra mà đền,NEG
điềm báo gì đây,NEU
siêu phẩm để đời,POS
tao phải công nhận là nó giỏi vãi từ đứa diễn đến đứa quay và edit video giỏi vãi :rolling_on_the_floor_laughing:,POS
per trai hay gái thì vẫn thấy tữn như thường kk,NEU
động lực cho tôi tiếp tục,POS
thôi bảo em gái xuống ngủ với mẹ đi còn em percó sợ ma không ? thì ngủ với anh hehe,NEU
đã nuôi thì nên chăm sóc bé cẩn thận ?,NEU
quê vải mà chưa được ăn quả nào huhu,NEG
mới đây thôi mà đa 3 năm rồi những ngày chia tay buồn đó :,NEG
ý thức đéo gì đâu từ già đến trẻ luôn :sad_but_relieved_face:,NEG
tao cũng vậy mấy cái thiệp chúc noel thời cấp 2 trẻ trâu của lũ bạn vẫn còn nguyên xi,NEU
per haha đặt bánh thì đặt thành cặp nhé haha :face_with_tears_of_joy::face_with_tears_of_joy:,NEU
thể loại này next sớm đi em,NEG
làm chung với con mẹ ngáo là phải chuyển đi liền : per ngọc kiều dung,NEG
per ta nguyện nằm im,NEU
thôi nhà đang yên ổn,NEU
chưa học cách kiếm tiền đã học thói đi lừa tiền thua,NEG
t tin crush của tao không bị thịt vì tao đéo crush ai cả,NEU
con mẹ kia có vấn đề về thần kinh : không cần biết ai đúng ai sai nhưng đéo lịch sự thì đã đéo có tư cách nói chuyện rồi : con bà kia xem được video chắc buồn làm,NEG
ai chưa xem thì nên xem 1 lần đi đảm bảo không phí 3h đồng hồ của các bạn :grinning_face_with_big_eyes:,POS
chơi cái kiểu này nè : per,NEU
đéo mẹ nhìn nổi da gà,NEG
đó là một câu chuyện buồn,NEG
cười trước nỗi đau của người khác,NEG
có ai biết 2 người này không ạ ?,NEU
per coi đoạn con chó chết cười luôn em :,POS
chủ tịch lén lút dùng đồ của vợ làm vlog và cái kết ?,NEU
chúc mừng anh :clapping_hands::clapping_hands::clapping_hands: chúc anh may mắn cố lênnnnn :flexed_biceps::flexed_biceps::flexed_biceps:,POS
phê thật cái tai nó đang thâm đen xì lấy ra hết lại trắng hồng luôn,POS
do cái áo mặc giống nhau làm đíuu gì,NEG
tội còn nặng hơn cả khẩu nghiệp nữa :relieved_face::relieved_face::relieved_face:,NEG
hồi xưa anh hay bị chửi trẻ trâu này nọ giờ anh là tổng giám đốc rồi :beaming_face_with_smiling_eyes::smiling_face_with_sunglasses:,POS
nv thu nhâ p cao thi hu tao ma u ngươ i dân phi cao hơn hê tao,NEG
người tài như vậy lại không được sử dụng đúng mục đích quá buồn,NEG
một câu chuyện cổ tích xiaolon đầy tính nhân văn !,POS
còn chả có ai nói chuyện thân thiết quan tâm đến tôi :,NEG
đoạn phỏng vấn xin đi chụp hình cạo râu lão là hay nhất theo mình,POS
coi thôi cũng đủ nghiện rồi :kiss_mark:,POS
năm nào cũng phải ở nhà trông nhà :,NEG
idol có skill mới chất quá :face_with_tears_of_joy: 1 cú đánh mông thôi mà đối thủ bay sấp mặt luôn luôn :rolling_on_the_floor_laughing:,POS
hy vọng cơ quan điều tra làm rõ được danh tính người phụ nữ chỉ vì cái miệng mà làm tan nát cả 1 gia đình,NEG
tấu hài cực mạnh,POS
con đĩ mất dại trời đánh tránh bữa ăn nha con ml,NEG
cười xĩu,POS
mẹ nó chứ xem xong mình khóc hết cả nước mắt,NEG
có tiền chưa mà đòi,NEG
một hình ảnh hay nhưng một loại âm thanh rất chối tai câu đầu tiên đã chửi thể và tiếp theo cũng vậy rất vô văn hóa,NEG
mình chụp mấy lần liền chả thấy bác sĩ cho mặc lớp áo gì cả :loudly_crying_face::loudly_crying_face::loudly_crying_face:,NEG
thề đi ngoài đường giờ nhiều người lớn cứ nghĩ mình mình già rồi thích đi như nào thì đi xong quay sang chửi bọn thanh niên là đi đứng mất dạy này nọ chán mang tiếng người lớn mà cư xử chán đcđ,NEG
trường gửi điểm về và mẹ cũng điện chửi :,NEG
ngày nay bã đã thay cho thính :,NEU
thế sao tao hát tệ thế này,NEG
còn đồng nghiệp hãm lờ thì,NEG
nếu nói chị thảo tham thì chưa thoả đáng vì ngay cả con chị cũng được niêm yết định giá để chia chác ý kiến cá nhân mình chỉ chia phần của chị và phần của những người con sẽ được nhận vào 18 tuổi,NEU
chỉ cần 1 cây hoa nói lên tất cả hi,POS
ngày xưa đi học văn và toán chắc noa dưới trung bình hết,NEG
t lên facebook không phải để coi mấy cái thứ này :sleepy_face:,NEG
dễ thương quá à ?,POS
làm khách đi qua lại mắc mệt lun,NEG
trả lại tuổi thơ cho tao :grinning_squinting_face:,POS
để con mẹ mày tiếng bình thường nghe cho dễ lại còn làm đéo đéo,NEG
chỗ tao cũng có cây tình yêu 3,POS
ngày nào cũng bị tụi siêu thị hành không dưới 10 lần,NEG
qua câu chuyện này mong mọi người đừng có cái nhìn ác cảm về các anh csgt về việc hay núp lùm bắt xe nữa mà còn nghệ thuật ăn nói kể chuyện xạolin đẳng cấp :slightly_smiling_face::slightly_smiling_face::slightly_smiling_face:,NEU
việc nhỏ như vậy mà hai con này hàng sử thiếu văn hóa quá quá,NEG
thỉnh thoảng lại xem lại phim này quá hay và ý nghĩa,POS
lúc đầu tưởng con ma nó đi tẩy trang xong hiện nguyên hình đếu phải ma mà là con quỷ cái,NEG
2 đg thẳng mãi mãi song song không bao giờ cắt nhau hix hix,NEG
mai chơi trò hứng nước mà nóng quá chắc chơi vầy luôn,NEU
per chơi với con trai riết nên giờ đéo có người yêu nổi vì tính tình không khác gì con trai,NEG
đm chơi mất dạy vãi tưởng khúc cuối là gì dume làm giật mình :unamused_face::unamused_face::unamused_face:,NEG
các bạn trẻ thấy cái gì cũng có mặt : giờ trái đất có thử thách nhặt rác có vứt rác bừa bãi có toàn thấy các trẻ trâu tham gia,NEG
chạy ngay đi :face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear: sợ quá,NEG
:pensive_face: tao không lấy chồng nữa ở nhà nấu cơm cho mẹ tao sợ lắm,NEG
bữa tao coi cái video này nhưng nó ghép nhạc bựa vãi mỗi lần mỗi anh té là first blood double kill các kiểu,POS
